RequestDate,RequestTimestamp,nothing0,nothing777,nothingDD,nothingDD2,nothingSomething,nothingNothing,id0,name,symbol,slug,numMarketPairs,dateAdded,tags,tags2,tags3,tags4,tags5,tags6,tags7,tags8,tags9,tags10,tags11,tags12,tags13,tags14,tags15,tags16,tags17,tags18,tags19,tags20,tags21,tags22,tags23,tags24,tags25,tags26,tags27,tags28,tags29,maxSupply,circulatingSupply,totalSupply,nothing2,id,name2,symbol2,slug2,hashUnk,RandomHash,rowId,lastUpdated, price ,volume24h,percentChange1h,percentChange24h,percentChange7Days,percentChange30Days,percentChange60Days,percentChange90Days,marketCap,lastUpdated1,marketCapDividedByPrice,totalSupplyDividedbyMarketCap,marketCapDividedbyTotalSupply,previousMarketCap,latestMarketCapVSprevious
7/19/2021,,,,,,,,1027,Ethereum,ETH,ethereum,5700,2015-08-07T00:00:00.000Z,mineable,pow,smart-contracts,ethereum,coinbase-ventures-portfolio,three-arrows-capital-portfolio,polychain-capital-portfolio,binance-labs-portfolio,arrington-xrp-capital,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,dcg-portfolio,dragonfly-capital-portfolio,electric-capital-portfolio,fabric-ventures-portfolio,framework-ventures,hashkey-capital-portfolio,kinetic-capital,huobi-capital,alameda-research-portfolio,a16z-portfolio,1confirmation-portfolio,winklevoss-capital,usv-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,multicoin-capital-portfolio,paradigm-xzy-screener,,116749772.6,116749772.6,,,,,,,,2,2021-07-19T04:06:02.000Z,"$1,886.89 ","$12,658,648,874.54 ",24.43%,-485.84%,-1268.54%,-1375.13%,-2593.20%,-1056.95%,"$220,294,088,208.40 ",2021-07-19T04:06:02.000Z,"116,749,772.56",0,"1,886.89","$231,516,896,093.06 ","($11,222,807,884.66)"
7/19/2021,,,,,,,,825,Tether,USDT,tether,14494,2015-02-25T00:00:00.000Z,payments,stablecoin,stablecoin-asset-backed,avalanche-ecosystem,solana-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,,61984248695,64469767617,,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,,3,2021-07-19T04:05:44.000Z,$1.00 ,"$33,981,562,121.59 ",-0.03%,8.10%,4.87%,-2.38%,-9.14%,3.42%,"$62,017,016,354.59 ",2021-07-19T04:05:44.000Z,"61,984,248,695.48",1.04,0.96,"$61,966,807,009.71 ","$50,209,344.88 "
7/19/2021,,,,,,,,1839,Binance Coin,BNB,binance-coin,523,2017-07-25T00:00:00.000Z,marketplace,centralized-exchange,payments,binance-smart-chain,alameda-research-portfolio,multicoin-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,168137035,168137035.9,168137035.9,,,,,,,,4,2021-07-19T04:06:07.000Z,$299.38 ,"$1,186,290,902.08 ",24.47%,-218.64%,-884.19%,-1018.73%,-1401.06%,-3879.76%,"$50,337,343,183.19 ",2021-07-19T04:06:07.000Z,"168,137,035.90",0,299.38,"$46,961,930,115.10 ","$3,375,413,068.09 "
7/19/2021,,,,,,,,2010,Cardano,ADA,cardano,274,2017-10-01T00:00:00.000Z,mineable,dpos,pos,platform,research,smart-contracts,staking,binance-chain,,,,,,,,,,,,,,,,,,,,,,45000000000,32041069499,32844877815,,,,,,,,5,2021-07-19T04:06:07.000Z,$1.18 ,"$1,285,712,581.68 ",24.21%,-279.96%,-1348.54%,-1619.37%,-2551.18%,115.87%,"$37,674,308,324.14 ",2021-07-19T04:06:07.000Z,"32,041,069,499.47",0.87,1.15,"$38,759,400,676.64 ","($1,085,092,352.50)"
7/19/2021,,,,,,,,52,XRP,XRP,xrp,636,2013-08-04T00:00:00.000Z,medium-of-exchange,enterprise-solutions,binance-chain,arrington-xrp-capital,galaxy-digital-portfolio,a16z-portfolio,pantera-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,1E+11,46216687135,99990343580,,,,,,,,6,2021-07-19T04:06:03.000Z,$0.58 ,"$1,494,682,027.59 ",33.60%,-182.52%,-967.20%,-2567.24%,-4836.28%,-5379.22%,"$27,009,742,839.55 ",2021-07-19T04:06:03.000Z,"46,216,687,135.00",3.7,0.27,"$27,511,876,019.37 ","($502,133,179.81)"
7/19/2021,,,,,,,,3408,USD Coin,USDC,usd-coin,970,2018-10-08T00:00:00.000Z,medium-of-exchange,stablecoin,stablecoin-asset-backed,,,,,,,,,,,,,,,,,,,,,,,,,,,,26641629079,26641629079,,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,7,2021-07-19T04:06:04.000Z,$1.00 ,"$1,585,125,168.80 ",1.03%,10.50%,5.11%,2.53%,6.46%,8.27%,"$26,659,366,293.33 ",2021-07-19T04:06:04.000Z,"26,641,629,079.17",1,1,"$26,589,997,189.45 ","$69,369,103.87 "
7/19/2021,,,,,,,,74,Dogecoin,DOGE,dogecoin,378,2013-12-15T00:00:00.000Z,mineable,pow,scrypt,medium-of-exchange,memes,payments,doggone-doggerel,,,,,,,,,,,,,,,,,,,,,,,,1.30494E+11,1.30494E+11,,,,,,,,8,2021-07-19T04:05:31.000Z,$0.18 ,"$1,182,696,297.92 ",32.27%,-633.46%,-1738.69%,-3770.12%,-4880.01%,-5562.81%,"$23,364,722,491.47 ",2021-07-19T04:05:31.000Z,"130,494,243,044.38",5.59,0.18,"$24,942,288,652.73 ","($1,577,566,161.25)"
7/19/2021,,,,,,,,6636,Polkadot,DOT,polkadot-new,212,2020-08-19T00:00:00.000Z,substrate,polkadot,binance-chain,polkadot-ecosystem,three-arrows-capital-portfolio,polychain-capital-portfolio,blockchain-capital-portfolio,boostvc-portfolio,cms-holdings-portfolio,coinfund-portfolio,fabric-ventures-portfolio,fenbushi-capital-portfolio,hashkey-capital-portfolio,kinetic-capital,1confirmation-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,976287989.1,1092012146,,,,,,,,9,2021-07-19T04:06:06.000Z,$12.29 ,"$649,104,607.31 ",-0.35%,-315.36%,-2105.07%,-4112.34%,-5427.12%,-6289.24%,"$11,998,060,169.90 ",2021-07-19T04:06:06.000Z,"976,287,989.11",0.09,10.99,"$12,386,162,455.00 ","($388,102,285.09)"
7/19/2021,,,,,,,,4687,Binance USD,BUSD,binance-usd,746,2019-09-20T00:00:00.000Z,stablecoin,stablecoin-asset-backed,binance-chain,binance-smart-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,11197269019,11197269019,,1839,Binance Chain,BNB,binance-coin,BUSD-BD1,,10,2021-07-19T04:06:06.000Z,$1.00 ,"$2,234,228,542.16 ",0.53%,9.40%,4.96%,2.28%,5.09%,6.16%,"$11,202,893,171.21 ",2021-07-19T04:06:06.000Z,"11,197,269,019.49",1,1,"$11,192,377,907.23 ","$10,515,263.98 "
7/19/2021,,,,,,,,7083,Uniswap,UNI,uniswap,265,2020-09-17T00:00:00.000Z,decentralized-exchange,defi,dao,yield-farming,amm,coinbase-ventures-portfolio,three-arrows-capital-portfolio,governance,blockchain-capital-portfolio,defiance-capital,alameda-research-portfolio,a16z-portfolio,pantera-capital-portfolio,parafi-capital,paradigm-xzy-screener,,,,,,,,,,,,,,,1000000000,587318954.1,1000000000,,1027,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,,11,2021-07-19T04:06:07.000Z,$16.25 ,"$313,640,329.66 ",144.98%,-420.08%,-2317.65%,-1875.37%,-3379.84%,-4509.99%,"$9,543,464,232.04 ",2021-07-19T04:06:07.000Z,"587,318,954.08",0.1,9.54,"$9,961,882,094.12 ","($418,417,862.08)"
7/19/2021,,,,,,,,1831,Bitcoin Cash,BCH,bitcoin-cash,557,2017-07-23T00:00:00.000Z,mineable,pow,sha-256,marketplace,medium-of-exchange,store-of-value,enterprise-solutions,payments,binance-chain,,,,,,,,,,,,,,,,,,,,,21000000,18793212.5,18793212.5,,,,,,,,12,2021-07-19T04:05:08.000Z,$438.11 ,"$1,188,081,733.95 ",43.44%,-288.36%,-1342.39%,-2141.36%,-4134.30%,-4938.27%,"$8,233,564,049.60 ",2021-07-19T04:05:08.000Z,"18,793,212.50",0,438.11,"$8,477,707,201.38 ","($244,143,151.78)"
7/19/2021,,,,,,,,2,Litecoin,LTC,litecoin,716,2013-04-28T00:00:00.000Z,mineable,pow,scrypt,medium-of-exchange,binance-chain,,,,,,,,,,,,,,,,,,,,,,,,,84000000,66752414.52,66752414.52,,,,,,,,13,2021-07-19T04:06:02.000Z,$118.94 ,"$1,307,440,702.37 ",40.04%,-332.19%,-1231.69%,-2303.28%,-3961.23%,-5195.74%,"$7,939,765,132.14 ",2021-07-19T04:06:02.000Z,"66,752,414.52",0.01,118.94,"$8,212,577,959.96 ","($272,812,827.82)"
7/19/2021,,,,,,,,5426,Solana,SOL,solana,87,2020-04-10T00:00:00.000Z,dpos,platform,solana-ecosystem,cms-holdings-portfolio,kinetic-capital,alameda-research-portfolio,multicoin-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,272637427.6,494519161.7,,,,,,,,14,2021-07-19T04:06:04.000Z,$25.98 ,"$224,245,203.03 ",-37.45%,-549.09%,-2001.65%,-2717.47%,-2977.72%,-1425.08%,"$7,083,909,967.95 ",2021-07-19T04:06:04.000Z,"272,637,427.58",0.07,14.32,"$7,495,482,839.23 ","($411,572,871.28)"
7/19/2021,,,,,,,,1975,Chainlink,LINK,chainlink,481,2017-09-20T00:00:00.000Z,platform,defi,oracles,smart-contracts,substrate,polkadot,polkadot-ecosystem,avalanche-ecosystem,solana-ecosystem,framework-ventures,polygon-ecosystem,,,,,,,,,,,,,,,,,,,1000000000,440009553.9,1000000000,,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,,15,2021-07-19T04:05:09.000Z,$15.31 ,"$526,460,587.15 ",30.42%,-388.59%,-1739.19%,-2607.27%,-4407.43%,-5621.55%,"$6,736,737,465.20 ",2021-07-19T04:05:09.000Z,"440,009,553.92",0.15,6.74,"$7,009,104,768.74 ","($272,367,303.54)"
7/19/2021,,,,,,,,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,134,2019-01-30T00:00:00.000Z,medium-of-exchange,defi,wrapped-tokens,,,,,,,,,,,,,,,,,,,,,,,,,,,,195874.9746,195874.9746,,1027,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,16,2021-07-19T04:06:06.000Z,"$31,588.52 ","$154,161,371.95 ",21.34%,-179.07%,-841.17%,-1008.61%,-1903.79%,-4241.44%,"$6,187,399,830.98 ",2021-07-19T04:06:06.000Z,"195,874.97",0,"31,588.52","$6,300,217,249.33 ","($112,817,418.34)"
7/19/2021,,,,,,,,4943,Dai,DAI,multi-collateral-dai,391,2019-11-22T00:00:00.000Z,defi,stablecoin,ethereum,binance-smart-chain,avalanche-ecosystem,polygon-ecosystem,,,,,,,,,,,,,,,,,,,,,,,,,5499297493,5499297982,,1027,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,,17,2021-07-19T04:06:07.000Z,$1.00 ,"$242,836,505.71 ",0.23%,0.37%,4.65%,3.60%,-22.30%,52.46%,"$5,505,520,750.01 ",2021-07-19T04:06:07.000Z,"5,499,297,492.90",1,1,"$5,503,952,115.51 ","$1,568,634.50 "
7/19/2021,,,,,,,,1321,Ethereum Classic,ETC,ethereum-classic,270,2016-07-24T00:00:00.000Z,mineable,pow,ethash,platform,smart-contracts,dcg-portfolio,,,,,,,,,,,,,,,,,,,,,,,,210700000,128616808.4,210700000,,,,,,,,18,2021-07-19T04:06:04.000Z,$41.39 ,"$1,270,325,156.76 ",24.58%,-359.32%,-1693.17%,-1984.04%,-3409.02%,3086.08%,"$5,323,191,587.63 ",2021-07-19T04:06:04.000Z,"128,616,808.45",0.04,25.26,"$5,520,686,170.47 ","($197,494,582.84)"
7/19/2021,,,,,,,,512,Stellar,XLM,stellar,349,2014-08-05T00:00:00.000Z,medium-of-exchange,enterprise-solutions,decentralized-exchange,smart-contracts,hashkey-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,50001806812,23293340091,50001803001,,,,,,,,19,2021-07-19T04:06:06.000Z,$0.23 ,"$316,154,813.96 ",35.97%,-423.63%,-903.76%,-2194.90%,-5054.58%,-5329.51%,"$5,316,180,864.49 ",2021-07-19T04:06:06.000Z,"23,293,340,091.41",9.41,0.11,"$5,551,355,340.62 ","($235,174,476.13)"
7/19/2021,,,,,,,,3890,Polygon,MATIC,polygon,176,2019-04-28T00:00:00.000Z,platform,enterprise-solutions,state-channels,coinbase-ventures-portfolio,binance-launchpad,binance-labs-portfolio,polygon-ecosystem,,,,,,,,,,,,,,,,,,,,,,,10000000000,6330554997,10000000000,,,,,,,,20,2021-07-19T04:06:06.000Z,$0.79 ,"$367,276,551.91 ",55.22%,-528.91%,-2444.43%,-4202.27%,-5205.61%,15301.57%,"$5,000,544,624.91 ",2021-07-19T04:06:06.000Z,"6,330,554,997.00",2,0.5,"$5,279,798,630.46 ","($279,254,005.55)"
7/19/2021,,,,,,,,8916,Internet Computer,ICP,internet-computer,50,2021-03-23T00:00:00.000Z,platform,distributed-computing,polychain-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,,469213710,136899213.6,471163373.8,,,,,,,,21,2021-07-19T04:06:06.000Z,$31.72 ,"$92,046,395.53 ",-21.22%,-646.43%,-2118.95%,-3382.12%,-7504.49%,0.00%,"$4,342,108,941.19 ",2021-07-19T04:06:06.000Z,"136,899,213.55",0.11,9.22,"$4,642,192,897.33 ","($300,083,956.14)"
7/19/2021,,,,,,,,2416,THETA,THETA,theta,67,2018-01-17T00:00:00.000Z,media,collectibles-nfts,content-creation,video,huobi-capital,,,,,,,,,,,,,,,,,,,,,,,,,1000000000,1000000000,1000000000,,,,,,,,22,2021-07-19T04:06:05.000Z,$4.33 ,"$173,529,918.25 ",60.99%,-562.15%,-2721.81%,-5035.79%,-3405.23%,-5776.33%,"$4,334,829,234.77 ",2021-07-19T04:06:05.000Z,"1,000,000,000.00",0.23,4.33,"$4,593,023,804.12 ","($258,194,569.35)"
7/19/2021,,,,,,,,3077,VeChain,VET,vechain,134,2017-08-22T00:00:00.000Z,logistics,data-provenance,iot,smart-contracts,fenbushi-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,86712634466,64315576989,86712634466,,,,,,,,23,2021-07-19T04:06:02.000Z,$0.07 ,"$370,483,511.44 ",-4.21%,-338.68%,-1624.47%,-3266.20%,-4002.64%,-7042.25%,"$4,229,833,651.64 ",2021-07-19T04:06:02.000Z,"64,315,576,989.00",20.5,0.05,"$4,378,111,062.30 ","($148,277,410.66)"
7/19/2021,,,,,,,,2280,Filecoin,FIL,filecoin,134,2017-12-13T00:00:00.000Z,mineable,distributed-computing,filesharing,storage,polychain-capital-portfolio,blockchain-capital-portfolio,boostvc-portfolio,dcg-portfolio,hashkey-capital-portfolio,a16z-portfolio,winklevoss-capital,pantera-capital-portfolio,,,,,,,,,,,,,,,,,,,89246800,89246800,,,,,,,,24,2021-07-19T04:06:03.000Z,$46.37 ,"$188,701,673.57 ",-3.98%,-107.11%,-1598.09%,-2870.48%,-3480.61%,-6865.14%,"$4,137,933,262.41 ",2021-07-19T04:06:03.000Z,"89,246,800.00",0.02,46.37,"$4,172,858,824.43 ","($34,925,562.02)"
7/19/2021,,,,,,,,1958,TRON,TRX,tron,502,2017-09-13T00:00:00.000Z,media,payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71659657369,1.00851E+11,,,,,,,,25,2021-07-19T04:06:07.000Z,$0.06 ,"$561,012,592.67 ",41.16%,-159.21%,-1070.06%,-1866.92%,-3133.35%,-5422.87%,"$4,002,272,434.13 ",2021-07-19T04:06:07.000Z,"71,659,657,369.49",25.2,0.04,"$4,067,022,660.17 ","($64,750,226.04)"
7/19/2021,,,,,,,,328,Monero,XMR,monero,166,2014-05-21T00:00:00.000Z,mineable,pow,medium-of-exchange,privacy,ringct,boostvc-portfolio,electric-capital-portfolio,galaxy-digital-portfolio,,,,,,,,,,,,,,,,,,,,,,,17955460.23,17955460.23,,,,,,,,26,2021-07-19T04:06:04.000Z,$198.89 ,"$128,467,664.55 ",66.78%,-141.27%,-756.68%,-2568.26%,-1117.05%,-4100.19%,"$3,571,235,076.84 ",2021-07-19T04:06:04.000Z,"17,955,460.23",0.01,198.89,"$3,622,274,456.25 ","($51,039,379.41)"
7/19/2021,,,,,,,,1765,EOS,EOS,eos,430,2017-07-01T00:00:00.000Z,medium-of-exchange,enterprise-solutions,smart-contracts,binance-chain,fenbushi-capital-portfolio,galaxy-digital-portfolio,,,,,,,,,,,,,,,,,,,,,,,,,955301148.7,1031384894,,,,,,,,27,2021-07-19T04:06:06.000Z,$3.62 ,"$655,779,094.67 ",30.92%,-296.13%,-1619.97%,-1938.14%,-4101.19%,-4274.08%,"$3,462,582,930.26 ",2021-07-19T04:06:06.000Z,"955,301,148.67",0.3,3.36,"$3,568,144,623.94 ","($105,561,693.69)"
7/19/2021,,,,,,,,7278,Aave,AAVE,aave,216,2020-10-02T00:00:00.000Z,defi,dao,yield-farming,three-arrows-capital-portfolio,governance,lending-borowing,blockchain-capital-portfolio,defiance-capital,framework-ventures,alameda-research-portfolio,pantera-capital-portfolio,parafi-capital,polygon-ecosystem,,,,,,,,,,,,,,,,,16000000,12841666.72,16000000,,1027,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,,28,2021-07-19T04:06:03.000Z,$249.70 ,"$223,841,652.15 ",24.67%,-522.59%,-2135.13%,-346.81%,-4060.34%,-2936.08%,"$3,206,555,130.85 ",2021-07-19T04:06:03.000Z,"12,841,666.72",0,200.41,"$3,383,272,837.61 ","($176,717,706.76)"
7/19/2021,,,,,,,,3957,UNUS SED LEO,LEO,unus-sed-leo,17,2019-05-21T00:00:00.000Z,marketplace,centralized-exchange,discount-token,payments,arrington-xrp-capital,kinetic-capital,alameda-research-portfolio,,,,,,,,,,,,,,,,,,,,,,,,953954130,985239504,,1027,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,,29,2021-07-19T04:06:06.000Z,$2.96 ,"$2,931,594.38 ",0.91%,22.66%,137.21%,1428.64%,896.06%,4980.61%,"$2,819,559,779.96 ",2021-07-19T04:06:06.000Z,"953,954,130.00",0.35,2.86,"$2,813,184,546.37 ","$6,375,233.59 "
7/19/2021,,,,,,,,3635,Crypto.com Coin,CRO,crypto-com-coin,108,2018-12-14T00:00:00.000Z,medium-of-exchange,cosmos-ecosystem,centralized-exchange,mobile,payments,,,,,,,,,,,,,,,,,,,,,,,,,30263013692,25263013692,30263013692,,1027,Ethereum,ETH,ethereum,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,,30,2021-07-19T04:06:07.000Z,$0.11 ,"$31,087,371.32 ",20.85%,-360.87%,-1464.23%,663.83%,-1148.87%,-4000.81%,"$2,804,137,418.76 ",2021-07-19T04:06:07.000Z,"25,263,013,692.00",10.79,0.09,"$2,909,118,924.05 ","($104,981,505.29)"
7/19/2021,,,,,,,,4172,Terra,LUNA,terra-luna,68,2019-07-26T00:00:00.000Z,cosmos-ecosystem,store-of-value,defi,payments,stablecoin-algorithmically-stabilized,coinbase-ventures-portfolio,binance-labs-portfolio,solana-ecosystem,arrington-xrp-capital,hashkey-capital-portfolio,kinetic-capital,huobi-capital,pantera-capital-portfolio,,,,,,,,,,,,,,,,,,419565419.7,996561606.2,,,,,,,,31,2021-07-19T04:06:02.000Z,$6.38 ,"$109,505,957.08 ",-59.20%,-480.99%,-2400.41%,1171.02%,-3214.42%,-5138.79%,"$2,677,541,866.98 ",2021-07-19T04:06:02.000Z,"419,565,419.67",0.37,2.69,"$2,813,325,272.20 ","($135,783,405.22)"
7/19/2021,,,,,,,,5994,SHIBA INU,SHIB,shiba-inu,106,2020-08-01T00:00:00.000Z,memes,doggone-doggerel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94796E+14,1.00E+15,,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,,32,2021-07-19T04:06:07.000Z,$0.00 ,"$237,941,211.11 ",-89.58%,-545.98%,-1855.58%,-1174.66%,-3404.91%,8535.62%,"$2,559,788,608.98 ",2021-07-19T04:06:07.000Z,"394,796,000,000,000.00","390,657.26",0,"$2,707,619,351.35 ","($147,830,742.37)"
7/19/2021,,,,,,,,7186,PancakeSwap,CAKE,pancakeswap,93,2020-09-25T00:00:00.000Z,decentralized-exchange,defi,yield-farming,binance-chain,amm,binance-smart-chain,,,,,,,,,,,,,,,,,,,,,,,,,197904763.8,197904763.8,,1839,Binance Smart Chain,BNB,binance-coin,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,,33,2021-07-19T04:06:02.000Z,$12.72 ,"$221,592,600.08 ",-22.96%,-358.21%,-1796.00%,-1723.14%,-2821.35%,-4110.50%,"$2,517,278,882.32 ",2021-07-19T04:06:02.000Z,"197,904,763.80",0.08,12.72,"$2,604,937,080.89 ","($87,658,198.57)"
7/19/2021,,,,,,,,4030,Algorand,ALGO,algorand,134,2019-06-20T00:00:00.000Z,pos,platform,research,smart-contracts,arrington-xrp-capital,kinetic-capital,usv-portfolio,multicoin-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,10000000000,3128867089,5602461312,,,,,,,,34,2021-07-19T04:05:09.000Z,$0.80 ,"$48,429,838.94 ",110.26%,-103.24%,-1169.58%,-1707.65%,-1829.82%,-3492.21%,"$2,491,404,584.43 ",2021-07-19T04:05:09.000Z,"3,128,867,088.88",2.25,0.44,"$2,516,609,832.09 ","($25,205,247.66)"
7/19/2021,,,,,,,,4195,FTX Token,FTT,ftx-token,58,2019-07-31T00:00:00.000Z,marketplace,centralized-exchange,derivatives,cms-holdings-portfolio,kinetic-capital,alameda-research-portfolio,pantera-capital-portfolio,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,,,339228639,94346957.52,345219293.6,,1839,Binance Chain,BNB,binance-coin,FTT-F11,,35,2021-07-19T04:06:03.000Z,$25.98 ,"$39,981,439.41 ",28.56%,-353.62%,-1809.60%,-1138.69%,-3137.82%,-4526.74%,"$2,450,973,782.50 ",2021-07-19T04:06:03.000Z,"94,346,957.52",0.14,7.1,"$2,540,821,354.42 ","($89,847,571.91)"
7/19/2021,,,,,,,,1518,Maker,MKR,maker,218,2017-01-29T00:00:00.000Z,store-of-value,defi,dao,polychain-capital-portfolio,governance,lending-borowing,dragonfly-capital-portfolio,electric-capital-portfolio,a16z-portfolio,1confirmation-portfolio,placeholder-ventures-portfolio,pantera-capital-portfolio,paradigm-xzy-screener,,,,,,,,,,,,,,,,,1005577,991328.382,991328.382,,1027,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,,36,2021-07-19T04:06:06.000Z,"$2,439.74 ","$86,890,412.27 ",25.56%,-318.36%,-966.54%,-694.79%,-3182.09%,-2707.03%,"$2,418,587,822.45 ",2021-07-19T04:06:06.000Z,"991,328.38",0,"2,439.74","$2,498,118,637.65 ","($79,530,815.20)"
7/19/2021,,,,,,,,4256,Klaytn,KLAY,klaytn,50,2020-03-30T00:00:00.000Z,platform,enterprise-solutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487141262,10623405990,,,,,,,,37,2021-07-19T04:06:03.000Z,$0.95 ,"$82,670,454.83 ",395.01%,410.09%,-406.77%,-873.78%,-4174.96%,-6011.76%,"$2,353,310,716.03 ",2021-07-19T04:06:03.000Z,"2,487,141,262.00",4.51,0.22,"$2,260,350,542.34 ","$92,960,173.70 "
7/19/2021,,,,,,,,3794,Cosmos,ATOM,cosmos,171,2019-03-14T00:00:00.000Z,platform,cosmos-ecosystem,content-creation,interoperability,binance-chain,polychain-capital-portfolio,dragonfly-capital-portfolio,hashkey-capital-portfolio,1confirmation-portfolio,paradigm-xzy-screener,exnetwork-capital-portfolio,,,,,,,,,,,,,,,,,,,,218343389.8,276127992.8,,,,,,,,38,2021-07-19T04:06:06.000Z,$10.67 ,"$183,212,340.38 ",10.07%,-542.55%,-2379.22%,-1302.71%,-2726.59%,-4148.56%,"$2,328,853,163.30 ",2021-07-19T04:06:06.000Z,"218,343,389.85",0.12,8.43,"$2,461,851,793.90 ","($132,998,630.60)"
7/19/2021,,,,,,,,3602,Bitcoin SV,BSV,bitcoin-sv,188,2018-11-09T00:00:00.000Z,mineable,pow,sha-256,medium-of-exchange,store-of-value,state-channels,,,,,,,,,,,,,,,,,,,,,,,,21000000,18790901.64,18790901.64,,,,,,,,39,2021-07-19T04:06:05.000Z,$122.58 ,"$214,922,338.57 ",31.92%,-245.30%,-1306.86%,-2169.77%,-3282.76%,-5740.97%,"$2,303,299,844.17 ",2021-07-19T04:06:05.000Z,"18,790,901.64",0.01,122.58,"$2,361,084,237.59 ","($57,784,393.43)"
7/19/2021,,,,,,,,4023,Bitcoin BEP2,BTCB,bitcoin-bep2,37,2019-06-18T00:00:00.000Z,binance-chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73108.7678,80501,,1839,Binance Chain,BNB,binance-coin,BTCB-1DE,,40,2021-07-19T04:06:07.000Z,"$31,494.50 ","$13,546,190.41 ",-36.78%,-206.19%,-868.17%,-1051.08%,-1968.76%,-3634.37%,"$2,302,524,349.96 ",2021-07-19T04:06:07.000Z,"73,108.77",0,"28,602.43","$2,351,029,696.24 ","($48,505,346.27)"
7/19/2021,,,,,,,,1376,Neo,NEO,neo,242,2016-09-08T00:00:00.000Z,platform,enterprise-solutions,smart-contracts,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000,70538831,100000000,,,,,,,,41,2021-07-19T04:06:05.000Z,$29.57 ,"$253,173,829.44 ",44.17%,-302.66%,-1489.81%,-3404.59%,-4958.68%,-7097.32%,"$2,085,675,007.29 ",2021-07-19T04:06:05.000Z,"70,538,831.00",0.05,20.86,"$2,150,770,341.91 ","($65,095,334.62)"
7/19/2021,,,,,,,,2011,Tezos,XTZ,tezos,166,2017-10-06T00:00:00.000Z,pos,platform,enterprise-solutions,collectibles-nfts,smart-contracts,polychain-capital-portfolio,boostvc-portfolio,winklevoss-capital,,,,,,,,,,,,,,,,,,,,,,,853015116.2,882970510,,,,,,,,42,2021-07-19T04:05:08.000Z,$2.40 ,"$59,949,891.41 ",41.84%,-322.20%,-1817.12%,-2138.72%,-3517.00%,-5331.72%,"$2,048,580,644.57 ",2021-07-19T04:05:08.000Z,"853,015,116.18",0.43,2.32,"$2,116,500,487.56 ","($67,919,842.99)"
7/19/2021,,,,,,,,7129,TerraUSD,UST,terrausd,55,2020-09-21T00:00:00.000Z,stablecoin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011251646,2011251646,,,,,,,,43,2021-07-19T04:06:07.000Z,$1.00 ,"$26,220,141.35 ",-5.60%,1.09%,4.10%,30.55%,125.97%,28.68%,"$2,012,246,527.21 ",2021-07-19T04:06:07.000Z,"2,011,251,645.95",1,1,"$2,011,339,063.80 ","$907,463.41 "
